Open time,Open,High,Low,Close
1503072935000,4249.51,4249.51,4249.51,4249.51
1503072936000,4249.51,4249.51,4249.51,4249.51
1503072937000,4249.51,4249.51,4249.51,4249.51
1503072938000,4249.51,4249.51,4249.51,4249.51
1503072939000,4249.51,4249.51,4249.51,4249.51
1503072940000,4249.51,4249.51,4249.51,4249.51
1503072941000,4249.51,4249.51,4249.51,4249.51
1503072942000,4249.51,4249.51,4249.51,4249.51
1503072943000,4249.51,4249.51,4249.51,4249.51
1503072944000,4249.51,4249.51,4249.51,4249.51
1503072945000,4249.51,4249.51,4249.51,4249.51
1503072946000,4249.51,4249.51,4249.51,4249.51
1503072947000,4249.51,4249.51,4249.51,4249.51
1503072948000,4249.51,4249.51,4249.51,4249.51
1503072949000,4249.51,4249.51,4249.51,4249.51
1503072950000,4249.51,4249.51,4249.51,4249.51
1503072951000,4249.51,4249.51,4249.51,4249.51
1503072952000,4249.51,4249.51,4249.51,4249.51
1503072953000,4249.51,4249.51,4249.51,4249.51
1503072954000,4249.51,4249.51,4249.51,4249.51
1503072955000,4249.51,4249.51,4249.51,4249.51
1503072956000,4249.51,4249.51,4249.51,4249.51
1503072957000,4234.54,4234.54,4234.54,4234.54
1503072958000,4234.54,4234.54,4234.54,4234.54
1503072959000,4234.54,4234.54,4234.54,4234.54
1503072960000,4234.54,4234.54,4234.54,4234.54
1503072961000,4234.54,4234.54,4234.54,4234.54
1503072962000,4234.54,4234.54,4234.54,4234.54
1503072963000,4234.54,4234.54,4234.54,4234.54
1503072964000,4234.54,4234.54,4234.54,4234.54
1503072965000,4234.54,4234.54,4234.54,4234.54
1503072966000,4234.54,4234.54,4234.54,4234.54
1503072967000,4234.54,4234.54,4234.54,4234.54
1503072968000,4234.54,4234.54,4234.54,4234.54
1503072969000,4234.54,4234.54,4234.54,4234.54
1503072970000,4234.54,4234.54,4234.54,4234.54
1503072971000,4234.54,4234.54,4234.54,4234.54
1503072972000,4234.54,4234.54,4234.54,4234.54
1503072973000,4234.54,4234.54,4234.54,4234.54
1503072974000,4234.54,4234.54,4234.54,4234.54
1503072975000,4234.54,4234.54,4234.54,4234.54
1503072976000,4234.54,4234.54,4234.54,4234.54
1503072977000,4234.54,4234.54,4234.54,4234.54
1503072978000,4234.54,4234.54,4234.54,4234.54
1503072979000,4234.54,4234.54,4234.54,4234.54
1503072980000,4234.54,4234.54,4234.54,4234.54
1503072981000,4234.54,4234.54,4234.54,4234.54
1503072982000,4234.54,4234.54,4234.54,4234.54
1503072983000,4234.54,4234.54,4234.54,4234.54
1503072984000,4259.36,4259.36,4259.36,4259.36
1503072985000,4259.36,4259.36,4259.36,4259.36
1503072986000,4259.36,4259.36,4259.36,4259.36
1503072987000,4259.36,4259.36,4259.36,4259.36
1503072988000,4259.36,4259.36,4259.36,4259.36
1503072989000,4259.36,4259.36,4259.36,4259.36
1503072990000,4259.36,4259.36,4259.36,4259.36
1503072991000,4259.36,4259.36,4259.36,4259.36
1503072992000,4259.36,4259.36,4259.36,4259.36
1503072993000,4259.36,4259.36,4259.36,4259.36
1503072994000,4259.36,4259.36,4259.36,4259.36
1503072995000,4259.36,4259.36,4259.36,4259.36
1503072996000,4259.36,4259.36,4259.36,4259.36
1503072997000,4259.36,4259.36,4259.36,4259.36
1503072998000,4259.36,4259.36,4259.36,4259.36
1503072999000,4259.36,4259.36,4259.36,4259.36
1503073000000,4259.36,4259.36,4259.36,4259.36
1503073001000,4259.36,4259.36,4259.36,4259.36
1503073002000,4259.36,4259.36,4259.36,4259.36
1503073003000,4259.36,4259.36,4259.36,4259.36
1503073004000,4259.36,4259.36,4259.36,4259.36
1503073005000,4259.36,4259.36,4259.36,4259.36
1503073006000,4259.36,4259.36,4259.36,4259.36
1503073007000,4259.36,4259.36,4259.36,4259.36
1503073008000,4259.36,4259.36,4259.36,4259.36
1503073009000,4259.36,4259.36,4259.36,4259.36
1503073010000,4259.36,4259.36,4259.36,4259.36
1503073011000,4259.36,4259.36,4259.36,4259.36
1503073012000,4259.36,4259.36,4259.36,4259.36
1503073013000,4259.36,4259.36,4259.36,4259.36
1503073014000,4259.36,4259.36,4259.36,4259.36
1503073015000,4259.36,4259.36,4259.36,4259.36
1503073016000,4259.36,4259.36,4259.36,4259.36
1503073017000,4259.36,4259.36,4259.36,4259.36
1503073018000,4259.36,4259.36,4259.36,4259.36
1503073019000,4259.36,4259.36,4259.36,4259.36
1503073020000,4259.36,4259.36,4259.36,4259.36
1503073021000,4259.36,4259.36,4259.36,4259.36
1503073022000,4259.36,4259.36,4259.36,4259.36
1503073023000,4259.36,4259.36,4259.36,4259.36
1503073024000,4259.36,4259.36,4259.36,4259.36
1503073025000,4259.36,4259.36,4259.36,4259.36
1503073026000,4259.36,4259.36,4259.36,4259.36
1503073027000,4259.36,4259.36,4259.36,4259.36
1503073028000,4259.36,4259.36,4259.36,4259.36
1503073029000,4259.36,4259.36,4259.36,4259.36
1503073030000,4259.36,4259.36,4259.36,4259.36
1503073031000,4259.36,4259.36,4259.36,4259.36
1503073032000,4259.36,4259.36,4259.36,4259.36
1503073033000,4259.36,4259.36,4259.36,4259.36
1503073034000,4259.36,4259.36,4259.36,4259.36
1503073035000,4259.36,4259.36,4259.36,4259.36
1503073036000,4259.36,4259.36,4259.36,4259.36
1503073037000,4259.36,4259.36,4259.36,4259.36
1503073038000,4259.36,4259.36,4259.36,4259.36
1503073039000,4259.36,4259.36,4259.36,4259.36
1503073040000,4259.36,4259.36,4259.36,4259.36
1503073041000,4259.36,4259.36,4259.36,4259.36
1503073042000,4259.36,4259.36,4259.36,4259.36
1503073043000,4259.36,4259.36,4259.36,4259.36
1503073044000,4259.36,4259.36,4259.36,4259.36
1503073045000,4259.36,4259.36,4259.36,4259.36
1503073046000,4259.36,4259.36,4259.36,4259.36
1503073047000,4259.36,4259.36,4259.36,4259.36
1503073048000,4259.36,4259.36,4259.36,4259.36
1503073049000,4259.36,4259.36,4259.36,4259.36
1503073050000,4259.36,4259.36,4259.36,4259.36
1503073051000,4259.36,4259.36,4259.36,4259.36
1503073052000,4259.36,4259.36,4259.36,4259.36
1503073053000,4259.36,4259.36,4259.36,4259.36
1503073054000,4259.36,4259.36,4259.36,4259.36
1503073055000,4259.36,4259.36,4259.36,4259.36
1503073056000,4259.36,4259.36,4259.36,4259.36
1503073057000,4259.36,4259.36,4259.36,4259.36
1503073058000,4259.36,4259.36,4259.36,4259.36
1503073059000,4259.36,4259.36,4259.36,4259.36
1503073060000,4259.36,4259.36,4259.36,4259.36
1503073061000,4259.36,4259.36,4259.36,4259.36
1503073062000,4259.36,4259.36,4259.36,4259.36
1503073063000,4259.36,4259.36,4259.36,4259.36
1503073064000,4259.36,4259.36,4259.36,4259.36
1503073065000,4259.36,4259.36,4259.36,4259.36
1503073066000,4259.36,4259.36,4259.36,4259.36
1503073067000,4259.36,4259.36,4259.36,4259.36
1503073068000,4259.36,4259.36,4259.36,4259.36
1503073069000,4259.36,4259.36,4259.36,4259.36
1503073070000,4259.36,4259.36,4259.36,4259.36
1503073071000,4259.36,4259.36,4259.36,4259.36
1503073072000,4259.36,4259.36,4259.36,4259.36
1503073073000,4259.36,4259.36,4259.36,4259.36
1503073074000,4259.36,4259.36,4259.36,4259.36
1503073075000,4259.36,4259.36,4259.36,4259.36
1503073076000,4259.36,4259.36,4259.36,4259.36
1503073077000,4259.36,4259.36,4259.36,4259.36
1503073078000,4259.36,4259.36,4259.36,4259.36
1503073079000,4259.36,4259.36,4259.36,4259.36
1503073080000,4259.36,4259.36,4259.36,4259.36
1503073081000,4259.36,4259.36,4259.36,4259.36
1503073082000,4259.36,4259.36,4259.36,4259.36
1503073083000,4259.36,4259.36,4259.36,4259.36
1503073084000,4259.36,4259.36,4259.36,4259.36
1503073085000,4259.36,4259.36,4259.36,4259.36
1503073086000,4259.36,4259.36,4259.36,4259.36
1503073087000,4259.36,4259.36,4259.36,4259.36
1503073088000,4259.36,4259.36,4259.36,4259.36
1503073089000,4259.36,4259.36,4259.36,4259.36
1503073090000,4259.36,4259.36,4259.36,4259.36
1503073091000,4259.36,4259.36,4259.36,4259.36
1503073092000,4259.36,4259.36,4259.36,4259.36
1503073093000,4268.52,4268.52,4268.52,4268.52
1503073094000,4268.52,4268.52,4268.52,4268.52
1503073095000,4268.52,4268.52,4268.52,4268.52
1503073096000,4268.52,4268.52,4268.52,4268.52
1503073097000,4268.52,4268.52,4268.52,4268.52
1503073098000,4268.52,4268.52,4268.52,4268.52
1503073099000,4268.52,4268.52,4268.52,4268.52
1503073100000,4268.52,4268.52,4268.52,4268.52
1503073101000,4268.52,4268.52,4268.52,4268.52
1503073102000,4268.52,4268.52,4268.52,4268.52
1503073103000,4268.52,4268.52,4268.52,4268.52
1503073104000,4268.52,4268.52,4268.52,4268.52
1503073105000,4268.52,4268.52,4268.52,4268.52
1503073106000,4268.52,4268.52,4268.52,4268.52
1503073107000,4268.52,4268.52,4268.52,4268.52
1503073108000,4268.52,4268.52,4268.52,4268.52
1503073109000,4268.52,4268.52,4268.52,4268.52
1503073110000,4268.52,4268.52,4268.52,4268.52
1503073111000,4268.52,4268.52,4268.52,4268.52
1503073112000,4268.52,4268.52,4268.52,4268.52
1503073113000,4268.52,4268.52,4268.52,4268.52
1503073114000,4268.52,4268.52,4268.52,4268.52
1503073115000,4268.52,4268.52,4268.52,4268.52
1503073116000,4268.52,4268.52,4268.52,4268.52
1503073117000,4268.52,4268.52,4268.52,4268.52
1503073118000,4268.52,4268.52,4268.52,4268.52
1503073119000,4268.52,4268.52,4268.52,4268.52
1503073120000,4268.52,4268.52,4268.52,4268.52
1503073121000,4268.52,4268.52,4268.52,4268.52
1503073122000,4268.52,4268.52,4268.52,4268.52
1503073123000,4268.52,4268.52,4268.52,4268.52
1503073124000,4268.52,4268.52,4268.52,4268.52
1503073125000,4268.52,4268.52,4268.52,4268.52
1503073126000,4268.52,4268.52,4268.52,4268.52
1503073127000,4268.52,4268.52,4268.52,4268.52
1503073128000,4268.52,4268.52,4268.52,4268.52
1503073129000,4268.52,4268.52,4268.52,4268.52
1503073130000,4268.52,4268.52,4268.52,4268.52
1503073131000,4268.52,4268.52,4268.52,4268.52
1503073132000,4268.52,4268.52,4268.52,4268.52
1503073133000,4268.52,4268.52,4268.52,4268.52
1503073134000,4268.52,4268.52,4268.52,4268.52
1503073135000,4268.52,4268.52,4268.52,4268.52
1503073136000,4268.52,4268.52,4268.52,4268.52
1503073137000,4268.52,4268.52,4268.52,4268.52
1503073138000,4268.52,4268.52,4268.52,4268.52
1503073139000,4268.52,4268.52,4268.52,4268.52
1503073140000,4268.52,4268.52,4268.52,4268.52
1503073141000,4268.52,4268.52,4268.52,4268.52
1503073142000,4268.52,4268.52,4268.52,4268.52
1503073143000,4268.52,4268.52,4268.52,4268.52
1503073144000,4268.52,4268.52,4268.52,4268.52
1503073145000,4268.52,4268.52,4268.52,4268.52
1503073146000,4268.52,4268.52,4268.52,4268.52
1503073147000,4268.52,4268.52,4268.52,4268.52
1503073148000,4268.52,4268.52,4268.52,4268.52
1503073149000,4268.52,4268.52,4268.52,4268.52
1503073150000,4268.52,4268.52,4268.52,4268.52
1503073151000,4268.52,4268.52,4268.52,4268.52
1503073152000,4268.52,4268.52,4268.52,4268.52
1503073153000,4268.52,4268.52,4268.52,4268.52
1503073154000,4268.52,4268.52,4268.52,4268.52
1503073155000,4268.52,4268.52,4268.52,4268.52
1503073156000,4268.52,4268.52,4268.52,4268.52
1503073157000,4268.52,4268.52,4268.52,4268.52
1503073158000,4268.52,4268.52,4268.52,4268.52
1503073159000,4268.52,4268.52,4268.52,4268.52
1503073160000,4268.52,4268.52,4268.52,4268.52
1503073161000,4268.52,4268.52,4268.52,4268.52
1503073162000,4268.52,4268.52,4268.52,4268.52
1503073163000,4268.52,4268.52,4268.52,4268.52
1503073164000,4268.52,4268.52,4268.52,4268.52
1503073165000,4268.52,4268.52,4268.52,4268.52
1503073166000,4268.52,4268.52,4268.52,4268.52
1503073167000,4268.52,4268.52,4268.52,4268.52
1503073168000,4268.52,4268.52,4268.52,4268.52
1503073169000,4268.52,4268.52,4268.52,4268.52
1503073170000,4268.52,4268.52,4268.52,4268.52
1503073171000,4268.52,4268.52,4268.52,4268.52
1503073172000,4268.52,4268.52,4268.52,4268.52
1503073173000,4268.52,4268.52,4268.52,4268.52
1503073174000,4268.52,4268.52,4268.52,4268.52
1503073175000,4268.52,4268.52,4268.52,4268.52
1503073176000,4268.52,4268.52,4268.52,4268.52
1503073177000,4268.52,4268.52,4268.52,4268.52
1503073178000,4268.52,4268.52,4268.52,4268.52
1503073179000,4268.52,4268.52,4268.52,4268.52
1503073180000,4268.52,4268.52,4268.52,4268.52
1503073181000,4268.52,4268.52,4268.52,4268.52
1503073182000,4268.52,4268.52,4268.52,4268.52
1503073183000,4268.52,4268.52,4268.52,4268.52
1503073184000,4268.52,4268.52,4268.52,4268.52
1503073185000,4268.52,4268.52,4268.52,4268.52
1503073186000,4268.52,4268.52,4268.52,4268.52
1503073187000,4268.52,4268.52,4268.52,4268.52
1503073188000,4268.52,4268.52,4268.52,4268.52
1503073189000,4268.52,4268.52,4268.52,4268.52
1503073190000,4268.52,4268.52,4268.52,4268.52
1503073191000,4268.52,4268.52,4268.52,4268.52
1503073192000,4268.52,4268.52,4268.52,4268.52
1503073193000,4268.52,4268.52,4268.52,4268.52
1503073194000,4268.52,4268.52,4268.52,4268.52
1503073195000,4268.52,4268.52,4268.52,4268.52
1503073196000,4268.52,4268.52,4268.52,4268.52
1503073197000,4268.52,4268.52,4268.52,4268.52
1503073198000,4268.52,4268.52,4268.52,4268.52
1503073199000,4268.52,4268.52,4268.52,4268.52
1503073200000,4252.71,4252.71,4252.71,4252.71
1503073201000,4252.71,4252.71,4252.71,4252.71
1503073202000,4252.71,4252.71,4252.71,4252.71
1503073203000,4252.71,4252.71,4252.71,4252.71
1503073204000,4252.71,4252.71,4252.71,4252.71
1503073205000,4252.71,4252.71,4252.71,4252.71
1503073206000,4252.71,4252.71,4252.71,4252.71
1503073207000,4252.71,4252.71,4252.71,4252.71
1503073208000,4252.71,4252.71,4252.71,4252.71
1503073209000,4252.71,4252.71,4252.71,4252.71
1503073210000,4252.71,4252.71,4252.71,4252.71
1503073211000,4252.71,4252.71,4252.71,4252.71
1503073212000,4252.71,4252.71,4252.71,4252.71
1503073213000,4252.71,4252.71,4252.71,4252.71
1503073214000,4252.71,4252.71,4252.71,4252.71
1503073215000,4252.71,4252.71,4252.71,4252.71
1503073216000,4252.71,4252.71,4252.71,4252.71
1503073217000,4252.71,4252.71,4252.71,4252.71
1503073218000,4252.71,4252.71,4252.71,4252.71
1503073219000,4252.71,4252.71,4252.71,4252.71
1503073220000,4252.71,4252.71,4252.71,4252.71
1503073221000,4252.71,4252.71,4252.71,4252.71
1503073222000,4252.71,4252.71,4252.71,4252.71
1503073223000,4252.71,4252.71,4252.71,4252.71
1503073224000,4268.52,4268.52,4268.52,4268.52
1503073225000,4268.52,4268.52,4268.52,4268.52
1503073226000,4268.52,4268.52,4268.52,4268.52
1503073227000,4268.52,4268.52,4268.52,4268.52
1503073228000,4268.52,4268.52,4268.52,4268.52
1503073229000,4268.52,4268.52,4268.52,4268.52
1503073230000,4268.52,4268.52,4268.52,4268.52
1503073231000,4268.52,4268.52,4268.52,4268.52
1503073232000,4268.52,4268.52,4268.52,4268.52
1503073233000,4268.52,4268.52,4268.52,4268.52
1503073234000,4268.52,4268.52,4268.52,4268.52
1503073235000,4268.52,4268.52,4268.52,4268.52
1503073236000,4268.52,4268.52,4268.52,4268.52
1503073237000,4268.52,4268.52,4268.52,4268.52
1503073238000,4268.52,4268.52,4268.52,4268.52
1503073239000,4268.52,4268.52,4268.52,4268.52
1503073240000,4268.52,4268.52,4268.52,4268.52
1503073241000,4268.52,4268.52,4268.52,4268.52
1503073242000,4268.52,4268.52,4268.52,4268.52
1503073243000,4268.52,4268.52,4268.52,4268.52
1503073244000,4268.52,4268.52,4268.52,4268.52
1503073245000,4268.52,4268.52,4268.52,4268.52
1503073246000,4268.52,4268.52,4268.52,4268.52
1503073247000,4268.52,4268.52,4268.52,4268.52
1503073248000,4268.52,4268.52,4268.52,4268.52
1503073249000,4268.52,4268.52,4268.52,4268.52
1503073250000,4268.52,4268.52,4268.52,4268.52
1503073251000,4268.52,4268.52,4268.52,4268.52
1503073252000,4268.52,4268.52,4268.52,4268.52
1503073253000,4268.52,4268.52,4268.52,4268.52
1503073254000,4268.52,4268.52,4268.52,4268.52
1503073255000,4268.52,4268.52,4268.52,4268.52
1503073256000,4268.52,4268.52,4268.52,4268.52
1503073257000,4268.52,4268.52,4268.52,4268.52
1503073258000,4268.52,4268.52,4268.52,4268.52
1503073259000,4268.52,4268.52,4268.52,4268.52
1503073260000,4268.52,4268.52,4268.52,4268.52
1503073261000,4268.52,4268.52,4268.52,4268.52
1503073262000,4268.52,4268.52,4268.52,4268.52
1503073263000,4268.52,4268.52,4268.52,4268.52
1503073264000,4268.52,4268.52,4268.52,4268.52
1503073265000,4268.52,4268.52,4268.52,4268.52
1503073266000,4268.52,4268.52,4268.52,4268.52
1503073267000,4268.52,4268.52,4268.52,4268.52
1503073268000,4268.52,4268.52,4268.52,4268.52
1503073269000,4268.52,4268.52,4268.52,4268.52
1503073270000,4268.52,4268.52,4268.52,4268.52
1503073271000,4268.52,4268.52,4268.52,4268.52
1503073272000,4268.52,4268.52,4268.52,4268.52
1503073273000,4268.52,4268.52,4268.52,4268.52
1503073274000,4268.52,4268.52,4268.52,4268.52
1503073275000,4268.52,4268.52,4268.52,4268.52
1503073276000,4268.52,4268.52,4268.52,4268.52
1503073277000,4268.52,4268.52,4268.52,4268.52
1503073278000,4268.52,4268.52,4268.52,4268.52
1503073279000,4268.52,4268.52,4268.52,4268.52
1503073280000,4268.52,4268.52,4268.52,4268.52
1503073281000,4268.52,4268.52,4268.52,4268.52
1503073282000,4268.52,4268.52,4268.52,4268.52
1503073283000,4268.52,4268.52,4268.52,4268.52
1503073284000,4268.52,4268.52,4268.52,4268.52
1503073285000,4268.52,4268.52,4268.52,4268.52
1503073286000,4268.52,4268.52,4268.52,4268.52
1503073287000,4268.52,4268.52,4268.52,4268.52
1503073288000,4268.52,4268.52,4268.52,4268.52
1503073289000,4268.52,4268.52,4268.52,4268.52
1503073290000,4268.52,4268.52,4268.52,4268.52
1503073291000,4268.52,4268.52,4268.52,4268.52
1503073292000,4268.52,4268.52,4268.52,4268.52
1503073293000,4268.52,4268.52,4268.52,4268.52
1503073294000,4268.52,4268.52,4268.52,4268.52
1503073295000,4268.52,4268.52,4268.52,4268.52
1503073296000,4268.52,4268.52,4268.52,4268.52
1503073297000,4268.52,4268.52,4268.52,4268.52
1503073298000,4268.52,4268.52,4268.52,4268.52
1503073299000,4268.52,4268.52,4268.52,4268.52
1503073300000,4268.52,4268.52,4268.52,4268.52
1503073301000,4268.52,4268.52,4268.52,4268.52
1503073302000,4268.52,4268.52,4268.52,4268.52
1503073303000,4268.52,4268.52,4268.52,4268.52
1503073304000,4268.52,4268.52,4268.52,4268.52
1503073305000,4268.52,4268.52,4268.52,4268.52
1503073306000,4268.52,4268.52,4268.52,4268.52
1503073307000,4268.52,4268.52,4268.52,4268.52
1503073308000,4268.52,4268.52,4268.52,4268.52
1503073309000,4268.52,4268.52,4268.52,4268.52
1503073310000,4268.52,4268.52,4268.52,4268.52
1503073311000,4268.52,4268.52,4268.52,4268.52
1503073312000,4268.52,4268.52,4268.52,4268.52
1503073313000,4268.52,4268.52,4268.52,4268.52
1503073314000,4268.52,4268.52,4268.52,4268.52
1503073315000,4268.52,4268.52,4268.52,4268.52
1503073316000,4268.52,4268.52,4268.52,4268.52
1503073317000,4268.52,4268.52,4268.52,4268.52
1503073318000,4268.52,4268.52,4268.52,4268.52
1503073319000,4268.52,4268.52,4268.52,4268.52
1503073320000,4268.52,4268.52,4268.52,4268.52
1503073321000,4268.52,4268.52,4268.52,4268.52
1503073322000,4268.52,4268.52,4268.52,4268.52
1503073323000,4268.52,4268.52,4268.52,4268.52
1503073324000,4268.52,4268.52,4268.52,4268.52
1503073325000,4268.52,4268.52,4268.52,4268.52
1503073326000,4268.52,4268.52,4268.52,4268.52
1503073327000,4268.52,4268.52,4268.52,4268.52
1503073328000,4268.52,4268.52,4268.52,4268.52
1503073329000,4268.52,4268.52,4268.52,4268.52
1503073330000,4268.52,4268.52,4268.52,4268.52
1503073331000,4268.52,4268.52,4268.52,4268.52
1503073332000,4268.52,4268.52,4268.52,4268.52
1503073333000,4268.52,4268.52,4268.52,4268.52
1503073334000,4268.52,4268.52,4268.52,4268.52
1503073335000,4268.52,4268.52,4268.52,4268.52
1503073336000,4268.52,4268.52,4268.52,4268.52
1503073337000,4268.52,4268.52,4268.52,4268.52
1503073338000,4268.52,4268.52,4268.52,4268.52
1503073339000,4268.52,4268.52,4268.52,4268.52
1503073340000,4268.52,4268.52,4268.52,4268.52
1503073341000,4268.52,4268.52,4268.52,4268.52
1503073342000,4268.52,4268.52,4268.52,4268.52
1503073343000,4268.52,4268.52,4268.52,4268.52
1503073344000,4268.52,4268.52,4268.52,4268.52
1503073345000,4268.52,4268.52,4268.52,4268.52
1503073346000,4268.52,4268.52,4268.52,4268.52
1503073347000,4268.52,4268.52,4268.52,4268.52
1503073348000,4268.52,4268.52,4268.52,4268.52
1503073349000,4268.52,4268.52,4268.52,4268.52
1503073350000,4268.52,4268.52,4268.52,4268.52
1503073351000,4268.52,4268.52,4268.52,4268.52
1503073352000,4268.52,4268.52,4268.52,4268.52
1503073353000,4268.52,4268.52,4268.52,4268.52
1503073354000,4268.52,4268.52,4268.52,4268.52
1503073355000,4268.52,4268.52,4268.52,4268.52
1503073356000,4268.52,4268.52,4268.52,4268.52
1503073357000,4268.52,4268.52,4268.52,4268.52
1503073358000,4268.52,4268.52,4268.52,4268.52
1503073359000,4268.52,4268.52,4268.52,4268.52
1503073360000,4268.52,4268.52,4268.52,4268.52
1503073361000,4268.52,4268.52,4268.52,4268.52
1503073362000,4268.52,4268.52,4268.52,4268.52
1503073363000,4268.52,4268.52,4268.52,4268.52
1503073364000,4268.52,4268.52,4268.52,4268.52
1503073365000,4268.52,4268.52,4268.52,4268.52
1503073366000,4268.52,4268.52,4268.52,4268.52
1503073367000,4268.52,4268.52,4268.52,4268.52
1503073368000,4268.52,4268.52,4268.52,4268.52
1503073369000,4268.52,4268.52,4268.52,4268.52
1503073370000,4268.52,4268.52,4268.52,4268.52
1503073371000,4268.52,4268.52,4268.52,4268.52
1503073372000,4268.52,4268.52,4268.52,4268.52
1503073373000,4268.52,4268.52,4268.52,4268.52
1503073374000,4268.52,4268.52,4268.52,4268.52
1503073375000,4268.52,4268.52,4268.52,4268.52
1503073376000,4268.52,4268.52,4268.52,4268.52
1503073377000,4268.52,4268.52,4268.52,4268.52
1503073378000,4268.52,4268.52,4268.52,4268.52
1503073379000,4268.52,4268.52,4268.52,4268.52
1503073380000,4268.52,4268.52,4268.52,4268.52
1503073381000,4268.52,4268.52,4268.52,4268.52
1503073382000,4268.52,4268.52,4268.52,4268.52
1503073383000,4268.52,4268.52,4268.52,4268.52
1503073384000,4268.52,4268.52,4268.52,4268.52
1503073385000,4268.52,4268.52,4268.52,4268.52
1503073386000,4268.52,4268.52,4268.52,4268.52
1503073387000,4268.52,4268.52,4268.52,4268.52
1503073388000,4268.52,4268.52,4268.52,4268.52
1503073389000,4268.52,4268.52,4268.52,4268.52
1503073390000,4268.52,4268.52,4268.52,4268.52
1503073391000,4268.52,4268.52,4268.52,4268.52
1503073392000,4268.52,4268.52,4268.52,4268.52
1503073393000,4268.52,4268.52,4268.52,4268.52
1503073394000,4268.52,4268.52,4268.52,4268.52
1503073395000,4268.52,4268.52,4268.52,4268.52
1503073396000,4268.52,4268.52,4268.52,4268.52
1503073397000,4268.52,4268.52,4268.52,4268.52
1503073398000,4268.52,4268.52,4268.52,4268.52
1503073399000,4268.52,4268.52,4268.52,4268.52
1503073400000,4268.52,4268.52,4268.52,4268.52
1503073401000,4268.52,4268.52,4268.52,4268.52
1503073402000,4268.52,4268.52,4268.52,4268.52
1503073403000,4268.52,4268.52,4268.52,4268.52
1503073404000,4268.52,4268.52,4268.52,4268.52
1503073405000,4268.52,4268.52,4268.52,4268.52
1503073406000,4268.52,4268.52,4268.52,4268.52
1503073407000,4268.52,4268.52,4268.52,4268.52
1503073408000,4268.52,4268.52,4268.52,4268.52
1503073409000,4268.52,4268.52,4268.52,4268.52
1503073410000,4268.52,4268.52,4268.52,4268.52
1503073411000,4268.52,4268.52,4268.52,4268.52
1503073412000,4268.52,4268.52,4268.52,4268.52
1503073413000,4268.52,4268.52,4268.52,4268.52
1503073414000,4268.52,4268.52,4268.52,4268.52
1503073415000,4268.52,4268.52,4268.52,4268.52
1503073416000,4268.52,4268.52,4268.52,4268.52
1503073417000,4268.52,4268.52,4268.52,4268.52
1503073418000,4268.52,4268.52,4268.52,4268.52
1503073419000,4268.52,4268.52,4268.52,4268.52
1503073420000,4268.52,4268.52,4268.52,4268.52
1503073421000,4268.52,4268.52,4268.52,4268.52
1503073422000,4268.52,4268.52,4268.52,4268.52
1503073423000,4268.52,4268.52,4268.52,4268.52
1503073424000,4268.52,4268.52,4268.52,4268.52
1503073425000,4268.52,4268.52,4268.52,4268.52
1503073426000,4268.52,4268.52,4268.52,4268.52
1503073427000,4268.52,4268.52,4268.52,4268.52
1503073429000,4268.52,4268.52,4268.52,4268.52
1503073430000,4268.52,4268.52,4268.52,4268.52
1503073431000,4268.52,4268.52,4268.52,4268.52
1503073432000,4268.52,4268.52,4268.52,4268.52
1503073433000,4268.52,4268.52,4268.52,4268.52
1503073434000,4268.52,4268.52,4268.52,4268.52
1503073435000,4268.52,4268.52,4268.52,4268.52
1503073436000,4268.52,4268.52,4268.52,4268.52
1503073437000,4268.52,4268.52,4268.52,4268.52
1503073438000,4268.52,4268.52,4268.52,4268.52
1503073439000,4268.52,4268.52,4268.52,4268.52
1503073440000,4268.52,4268.52,4268.52,4268.52
1503073441000,4268.52,4268.52,4268.52,4268.52
1503073442000,4268.52,4268.52,4268.52,4268.52
1503073443000,4268.52,4268.52,4268.52,4268.52
1503073444000,4268.52,4268.52,4268.52,4268.52
1503073445000,4268.52,4268.52,4268.52,4268.52
1503073446000,4268.52,4268.52,4268.52,4268.52
1503073447000,4268.52,4268.52,4268.52,4268.52
1503073448000,4268.52,4268.52,4268.52,4268.52
1503073449000,4275.63,4275.63,4275.63,4275.63
1503073450000,4275.63,4275.63,4275.63,4275.63
1503073451000,4275.63,4275.63,4275.63,4275.63
1503073452000,4275.63,4275.63,4275.63,4275.63
1503073453000,4275.63,4275.63,4275.63,4275.63
1503073454000,4275.63,4275.63,4275.63,4275.63
1503073455000,4275.63,4275.63,4275.63,4275.63
1503073456000,4275.63,4275.63,4275.63,4275.63
1503073457000,4275.63,4275.63,4275.63,4275.63
1503073458000,4275.63,4275.63,4275.63,4275.63
1503073459000,4275.63,4275.63,4275.63,4275.63
1503073460000,4275.63,4275.63,4275.63,4275.63
1503073461000,4275.63,4275.63,4275.63,4275.63
1503073462000,4275.63,4275.63,4275.63,4275.63
1503073463000,4275.63,4275.63,4275.63,4275.63
1503073464000,4275.63,4275.63,4275.63,4275.63
1503073465000,4275.63,4275.63,4275.63,4275.63
1503073466000,4275.63,4275.63,4275.63,4275.63
1503073467000,4275.63,4275.63,4275.63,4275.63
1503073468000,4275.63,4275.63,4275.63,4275.63
1503073469000,4275.63,4275.63,4275.63,4275.63
1503073470000,4275.63,4275.63,4275.63,4275.63
1503073471000,4275.63,4275.63,4275.63,4275.63
1503073472000,4275.63,4275.63,4275.63,4275.63
